title,address,neighborhood,street,city,postalCode,state,countryCode,website,emails,phone,location/lat,location/lng,plusCode,categoryName,totalRating,reviewsCount
Levi's Exclusive Store,"GF62+MF9, B.M. Ratiya Marg, Rajlaxmi Park, Junagadh, Gujarat 362001, India",Rajlaxmi Park,"GF62+MF9, B.M. Ratiya Marg",Junagadh,362001,Gujarat,IN,,,,21.511666,70.4512485,,Men's clothing store,3.9,16
Levi's Exclusive Store,"Shop No 15, No FP 29, Virtuous Mall, Dumas Rd, Chokdi, Magdalla, Surat, Gujarat 395007, India","Chokdi, Magdalla","Shop No 15, No FP 29, Virtuous Mall, Dumas Rd",Surat,395007,Gujarat,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-chokdi-surat-329140/Home?utm_source=locator&utm_medium=googleplaces,,+91 261 679 5065,21.1452151,72.7571757,"4QW4+3V Surat, Gujarat, India",Clothing store,4.2,43
Levi's Exclusive Store,"Ground Floor, Crescent House, No 27, Shahid Bhagat Singh Rd, opposite Bank of Baroda, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India","Apollo Bandar, Colaba","Ground Floor, Crescent House, No 27, Shahid Bhagat Singh Rd, opposite Bank of Baroda",Mumbai,400001,Maharashtra,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-colaba-mumbai-329167/Home?utm_source=locator&utm_medium=googleplaces,,+91 22 2202 1581,18.923316,72.831827,"WRFJ+8P Mumbai, Maharashtra, India",Clothing store,4.2,205
Levi's Exclusive Store,"GF, Skyzone, Phoenix Mall, No 21, Phase 2A, Lower Parel West, Mumbai, Maharashtra 400013, India","Nagin Nagar Chawl, Phase 2A, Lower Parel West, Lower Parel","GF, Skyzone, Phoenix Mall, No 21",Mumbai,400013,Maharashtra,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-lower-parel-west-mumbai-329157/Home?utm_source=locator&utm_medium=googleplaces,,+91 22 6615 5005,18.9971332,72.8272335,"XRWG+VV Mumbai, Maharashtra, India",Clothing store,4,340
Levis,"7X97+6XR, Sai Nagar, Anand Nagar, Thane West, Thane, Maharashtra 400615, India","Sai Nagar, Anand Nagar, Thane West",7X97+6XR,Thane,400615,Maharashtra,IN,,,,19.2681157,72.9648902,,Clothing store,4.1,34
Levi's Exclusive Store,"Ground Floor, Orion Mall, Shop No, G/19, Mumbai - Pune Hwy, near St Bus Stand, Panvel, Mumbai, Maharashtra 410206, India","Forest Colony, Panvel","Ground Floor, Orion Mall, Shop No, G/19, Mumbai - Pune Hwy, near St Bus Stand","Mumbai, Panvel",410206,Maharashtra,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-panvel-navi-mumbai-329296/Home?utm_source=locator&utm_medium=googleplaces,,+91 80079 00551,18.9932411,73.1157935,"X4V8+78 Panvel, Navi Mumbai, Maharashtra, India",Clothing store,4,129
Levi's Exclusive Store,"Unit No - Ug10 & Ug11, Ground Flr, Korum Mall, Nr. Cadbury Compound, Easternexpress Highway, Thane, Mangal Pandey Road, Thane, Maharashtra 400606, India","Samata Nagar, Thane West","Unit No - Ug10 & Ug11, Ground Flr, Korum Mall, Nr. Cadbury Compound, Easternexpress Highway, Thane, Mangal Pandey Road",Thane,400606,Maharashtra,IN,http://levi.in/,,+91 22 4100 2067,19.2028749,72.9651598,"6X38+43 Thane, Maharashtra, India",Clothing store,3.9,41
Levi's,"22C9+H95, Seawoods Station Rd, Nerul East, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India","Nerul East, Sector 40, Nerul","22C9+H95, Seawoods Station Rd",Navi Mumbai,400706,Maharashtra,IN,http://levi.in/,,+91 22 3968 6204,19.0213885,73.0184975,,Clothing store,4,213
Levi's Exclusive Store,"No GF /18, Viviana Mall, Voltas Compound, Rd No 2, next to Jupiter Hospital, Subhash Nagar, Thane West, Pokhran, Thane, Maharashtra 400601, India","Subhash Nagar, Thane West","No GF /18, Viviana Mall, Voltas Compound, Rd No 2, next to Jupiter Hospital","Pokhran, Thane",400601,Maharashtra,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-thane-west-thane-329499/Home?utm_source=locator&utm_medium=googleplaces,,+91 22 6170 1338,19.2086135,72.9709869,"6X5C+C9 Thane, Maharashtra, India",Clothing store,3.7,100
Levi's Exclusive Store,"Shop F36 & 37 First Floor, Inorbit Mall, Malad, Mind Space Malad, West, Mumbai, Maharashtra 400104, India","Malad, Mind Space Malad, West","Shop F36 & 37 First Floor, Inorbit Mall",Mumbai,400104,Maharashtra,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-malad-west-mumbai-329282/Home?utm_source=locator&utm_medium=googleplaces,,+91 22 6239 0472,19.1732839,72.8356989,"5RFP+87 Mumbai, Maharashtra, India",Clothing store,4,87
Levi's Exclusive Store,"Unit No 46A, Upper Ground Floor, Shop, Pheonix Market City Mall, Lal Bahadur Shastri Marg, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India","Ashok Nagar, Kurla","Unit No 46A, Upper Ground Floor, Shop, Pheonix Market City Mall, Lal Bahadur Shastri Marg",Mumbai,400070,Maharashtra,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-kurla-west-mumbai-329240/Home?utm_source=locator&utm_medium=googleplaces,,+91 70218 29607,19.0864126,72.8898576,"3VPQ+HW Mumbai, Maharashtra, India",Clothing store,4,86
Trendz Emporio,"Shree Krishna Paradise, SHOP NO-2, near Prime Mall Lane, Sector 12, Kharghar, Mumbai, Panvel, Maharashtra 410210, India","Sector 12, Kharghar","Shree Krishna Paradise, SHOP NO-2, near Prime Mall Lane","Mumbai, Panvel",410210,Maharashtra,IN,,,,19.0413096,73.0639243,"23R7+GH Mumbai, Maharashtra, India",Clothing store,4.6,14
Levi's Exclusive Store,"G-5, Grand Plaza, Old Jakkanpur, Fraser Road Area, Patna, Bihar 800001, India","Old Jakkanpur, Fraser Road Area","G-5, Grand Plaza",Patna,800001,Bihar,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-fraser-road-patna-329287/Home?utm_source=locator&utm_medium=googleplaces,,+91 612 322 4210,25.6102427,85.1404176,"J46R+35 Patna, Bihar, India",Clothing store,4.2,172
Levi's Exclusive Store,"C/O-New Emotions Patna, Savitri Commercial Complex, Boring Road, Patna, Bihar 800001, India",Kidwaipuri,"C/O-New Emotions Patna, Savitri Commercial Complex, Boring Road",Patna,800001,Bihar,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-boring-road-patna-329473/Home?utm_source=locator&utm_medium=googleplaces,,+91 88732 69186,25.6100223,85.1199415,"J469+2X Patna, Bihar, India",Clothing store,4.1,108
Levi's,"QXPR+2J8, Golf City, Hariharpur, Uttar Pradesh 226030, India",Golf City,QXPR+2J8,Hariharpur,226030,Uttar Pradesh,IN,,,,26.7850428,80.9915921,,Clothing store,3.7,3
Levi's Exclusive Store,"1st Floor, Phoenix Palassio Mall, SN 26, Amar Shaheed Path, near Ekana International Cricket Stadium Road, Sec 7, Gomti Nagar, Lucknow, Uttar Pradesh 226002, India","Sec 7, Gomti Nagar","1st Floor, Phoenix Palassio Mall, SN 26, Amar Shaheed Path, near Ekana International Cricket Stadium Road",Lucknow,226002,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sec-7-lucknow-329346/Home?utm_source=locator&utm_medium=googleplaces,,+91 76070 03800,26.810001,81.010001,"R266+22 Lucknow, Uttar Pradesh, India",Clothing store,3,2
Levi's Exclusive Store,"City Mall, 8 UGF, Park Rd, Bilandpur, Gorakhpur, Uttar Pradesh 273001, India",Bilandpur,"City Mall, 8 UGF, Park Rd",Gorakhpur,273001,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-park-road-gorakhpur-329219/Home?utm_source=locator&utm_medium=googleplaces,,+91 551 220 2785,26.7500124,83.3800098,"Q92J+22 Gorakhpur, Uttar Pradesh, India",Clothing store,4.3,61
Levi's Exclusive Store,"UGF-09, Supertech Mertopolis Mall, Rudrapur, Uttarakhand 263153, India",,"UGF-09, Supertech Mertopolis Mall",Rudrapur,263153,Uttarakhand,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-kalyanpur-rudrapur-342735/Home?utm_source=locator&utm_medium=googleplaces,,+91 95364 88844,29.0000054,79.3999522,"292X+2X Rudrapur, Uttarakhand, India",Clothing store,3.7,14
Levi's,"Q4HQ+777, Rikabganj, Faizabad, Uttar Pradesh 224001, India",Rikabganj,Q4HQ+777,Faizabad,224001,Uttar Pradesh,IN,,,,26.7781557,82.1381649,,Clothing store,3.8,50
Levi's Exclusive Store,"1st Floor, IP SIGRA Shopping Mall, Shop No 12, 13 & 14, Shastri Nagar, Sigra, Varanasi, Uttar Pradesh 221002, India","Shastri Nagar, Sigra","1st Floor, IP SIGRA Shopping Mall, Shop No 12, 13 & 14",Varanasi,221002,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sigra-varanasi-329434/Home?utm_source=locator&utm_medium=googleplaces,,+91 87911 54006,25.310001,82.990001,"8X6R+22 Varanasi, Uttar Pradesh, India",Clothing store,5,2
Levi's Exclusive Store,"Upper Ground Floor, Raj Interior, Zanana Hospital Rd, beside City Palace Hotel, Godavarish Nagar, Brahmapur, Odisha 760001, India",Godavarish Nagar,"Upper Ground Floor, Raj Interior, Zanana Hospital Rd, beside City Palace Hotel",Brahmapur,760001,Odisha,IN,http://www.levi.in/,,,19.3062529,84.7992657,"8Q4X+GP Brahmapur, Odisha, India",Clothing store,4.4,19
Levi's Exclusive Store,"Lulu Mall, No LB/B/2, SN D/4A & D/5, Plot No T/5 & T/4A, Golf City, Lucknow, Uttar Pradesh 226002, India",Golf City,"Lulu Mall, No LB/B/2, SN D/4A & D/5, Plot No T/5 & T/4A","Lucknow, Muzaffar Nagar Ghusval",226002,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sushant-golf-city-lucknow-329318/Home?utm_source=locator&utm_medium=googleplaces,,+91 84000 94262,26.780001,80.990001,"QXJR+22 Lucknow, Uttar Pradesh, India",Clothing store,5,1
Levi's Exclusive Store,"Ground Floor, Plot No.7, Mandir Marg, opp. Saroj Nurshing Home, Mahanagar Extension, Mahanagar, Lucknow, Uttar Pradesh 226006, India","Mahanagar Extension, Mahanagar","Ground Floor, Plot No.7, Mandir Marg, opp. Saroj Nurshing Home",Lucknow,226006,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-mahanagar-extension-lucknow-329321/Home?utm_source=locator&utm_medium=googleplaces,,+91 522 406 3382,26.8798139,80.9499768,"VWHX+WX Lucknow, Uttar Pradesh, India",Clothing store,4.1,72
Levi's Exclusive Store,"Shop No-14, Ground Floor, JHV Mall, The Cantt, Varanasi, Uttar Pradesh 221002, India",The Cantt,"Shop No-14, Ground Floor, JHV Mall",Varanasi,221002,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-cantt-varanasi-329196/Home?utm_source=locator&utm_medium=googleplaces,,+91 542 250 0535,25.3356255,82.9774508,"8XPG+7X Varanasi, Uttar Pradesh, India",Clothing store,3.2,31
Levi's Exclusive Store,"Pillar No 84, Laxmi Complex, Near, Bailey Rd, Rupaspur, Raja Bazar, Sheikhpura, Patna, Bihar 800031, India","Rupaspur, Raja Bazar","Pillar No 84, Laxmi Complex, Near, Bailey Rd","Sheikhpura, Patna",800031,Bihar,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sheikhpura-patna-329199/Home?utm_source=locator&utm_medium=googleplaces,,+91 612 406 1357,25.600001,85.060001,"J326+22 Sheikhpura, Bihar, India",Clothing store,5,4
Levi's Exclusive Store,"Unit No G/29, Phoneix, Pilibhit Bypass Rd, Udyan Part 1, Ujjwal Phase - 1, Mahanagar Colony, Lucknow, Bareilly, Uttar Pradesh 243122, India","Udyan Part 1, Ujjwal Phase - 1, Mahanagar Colony","Unit No G/29, Phoneix, Pilibhit Bypass Rd","Lucknow, Bareilly",243122,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-mahanagar-colony-lucknow-329225/Home?utm_source=locator&utm_medium=googleplaces,,+91 581 258 3322,28.3946447,79.456655,"9FV4+VM Mahanagar Colony, Bareilly, Uttar Pradesh, India",Clothing store,4,47
Levi's Exclusive Store,"G-01, Kashyap Shailaja Tower, Maurya Vihar Colony, Kankarbagh, Kumhrar, Patna, Bihar 800030, India","Maurya Vihar Colony, Kankarbagh, Kumhrar","G-01, Kashyap Shailaja Tower",Patna,800030,Bihar,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-kankarbagh-patna-329462/Home?utm_source=locator&utm_medium=googleplaces,,+91 80974 36697,25.5899885,85.1899822,"H5QQ+XX Patna, Bihar, India",Clothing store,3.6,77
Levi's jeans,"HFVR+Q76, Sheohar - Sitamarhi - Sursand - Bhitthamore Rd, KVJ Nagar, Sitamarhi, Bihar 843302, India",KVJ Nagar,"HFVR+Q76, Sheohar - Sitamarhi - Sursand - Bhitthamore Rd",Sitamarhi,843302,Bihar,IN,http://www.levis.in/,,,26.5944151,85.4906443,,Clothing store,4.8,4
Levi's,"Bailey Rd, Mali Tola, Khajpura, Patna, Bihar 800014, India","Mali Tola, Khajpura",Bailey Rd,Patna,800014,Bihar,IN,https://www.levi.in/,,+91 91353 71898,25.6042461,85.0917312,"J33R+MM Patna, Bihar, India",Clothing store,4.1,143
Levi’s and puma,"Downtown city square mall, Makhdum Sarai, Siwan, Atarsua, Bihar 841226, India",Makhdum Sarai,Downtown city square mall,"Siwan, Atarsua",841226,Bihar,IN,,,,26.2175011,84.3719775,"699C+2Q Siwan, Bihar, India",Clothing store,4.2,50.5
Levi's,"PP Rd, Thatheri Bazar, Ram Bagh, Buxar, Bihar 802101, India","Thatheri Bazar, Ram Bagh",PP Rd,Buxar,802101,Bihar,IN,,,,25.5773036,83.9763194,"HXGG+WG Buxar, Bihar, India",Clothing store,5,1
Levi's Exclusive Store,"Unit No CCPTA0007, UGF, City Centre Mall, Buddh Marg, opposite Fire Station, Christian Colony, Lodipur, Patna, Bihar 800001, India","Christian Colony, Lodipur","Unit No CCPTA0007, UGF, City Centre Mall, Buddh Marg, opposite Fire Station",Patna,800001,Bihar,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-lodipur-patna-342744/Home?utm_source=locator&utm_medium=googleplaces,,+91 612 233 0408,25.6177128,85.135105,"J49P+32 Patna, Bihar, India",Clothing store,4.5,8
Levi's Exclusive Store,"1st Floor, P & M Mall, No F/01, Kuzli Road, Patliputra Industrial Area, Patliputra Colony, Patna, Bihar 800013, India","Patliputra Industrial Area, Patliputra Colony","1st Floor, P & M Mall, No F/01, Kuzli Road",Patna,800013,Bihar,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-patliputra-patna-329316/Home?utm_source=locator&utm_medium=googleplaces,,+91 94310 15387,25.6340095,85.1063915,"J4M4+JH Patna, Bihar, India",Clothing store,3.3,30
Levi's ®,"PMQP+C2X, 11B, Azamgarh Rd, near Jaycees Crossing, Husainabad, Jaunpur, Uttar Pradesh 222002, India",Husainabad,"PMQP+C2X, 11B, Azamgarh Rd, near Jaycees Crossing",Jaunpur,222002,Uttar Pradesh,IN,,,,25.7386014,82.6849023,,Clothing store,4.1,24
Levi's Exclusive Store,"Ground Floor, No 4/39, near Kendriya Vidyalaya, Vinay Khand 2, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India","Vinay Khand 2, Gomti Nagar","Ground Floor, No 4/39, near Kendriya Vidyalaya",Lucknow,226010,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-gomti-nagar-lucknow-342737/Home?utm_source=locator&utm_medium=googleplaces,,+91 522 407 1207,26.8565017,81.008647,"V245+JF Lucknow, Uttar Pradesh, India",Clothing store,4,49
Levi's Exclusive Store,"Shop No G/5, Gr Floor, One Awadh Center, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India","Vibhuti Khand, Gomti Nagar","Shop No G/5, Gr Floor, One Awadh Center",Lucknow,226010,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-gomti-nagar-lucknow-329293/Home?utm_source=locator&utm_medium=googleplaces,,+91 97957 03860,26.870001,81.010001,"V2C6+22 Lucknow, Uttar Pradesh, India",Clothing store,4.8,6
Levi's Exclusive Store,"27/70, Rani Badhar Kothi, No B, opposite Dharm Sangh, Durgakund, Varanasi, Uttar Pradesh 221005, India","Durgakund, Anandbagh, Bhelupur","27/70, Rani Badhar Kothi, No B, opposite Dharm Sangh",Varanasi,221005,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-durgakund-varanasi-342721/Home?utm_source=locator&utm_medium=googleplaces,,+91 542 231 0695,25.2914374,82.9996639,"7XRX+HV Varanasi, Uttar Pradesh, India",Clothing store,4,202
Levi's Exclusive Store,"LGF-15, Fun Republic Mall, Nehru Enclave, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India","Nehru Enclave, Gomti Nagar","LGF-15, Fun Republic Mall",Lucknow,226010,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-gomti-nagar-lucknow-329233/Home?utm_source=locator&utm_medium=googleplaces,,+91 522 391 6791,26.8598226,80.9796962,"VX5H+WV Lucknow, Uttar Pradesh, India",Clothing store,3.9,30
Levi's Exclusive Store,"D1 & D2/6 Bypass Road, Kashipur - Sitarganj Hwy, Civil Lines, Rudrapur, Uttarakhand 263153, India",Civil Lines,"D1 & D2/6 Bypass Road, Kashipur - Sitarganj Hwy","Rudrapur, Jagatpura",263153,Uttarakhand,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-kashipur-rudrapur-329186/Home?utm_source=locator&utm_medium=googleplaces,,+91 5944 247 326,28.9799958,79.4000258,"XCH2+X2 Rudrapur, Uttarakhand, India",Clothing store,4.2,58
Levi's Exclusive Store,"Shop No. 157, 1st Floor, Maharaja Kameshwar Complex, Fraser Rd, Old Jakkanpur, Lodipur, Patna, Bihar 800001, India","Old Jakkanpur, Lodipur","Shop No. 157, 1st Floor, Maharaja Kameshwar Complex, Fraser Rd",Patna,800001,Bihar,IN,https://www.levi.in/,,+91 99312 05402,25.6106882,85.1384965,"J46Q+79 Patna, Bihar, India",Clothing store,4.4,10
LEVI'S SHOWROOM,"Shakuntla Trade Center, Main Rd, beside Blackberrys Showroom, Kankarbagh, Lohia Nagar, Patna, Bihar 800020, India","Kankarbagh, Lohia Nagar","Shakuntla Trade Center, Main Rd, beside Blackberrys Showroom",Patna,800020,Bihar,IN,,,+91 83407 16508,25.588693,85.1487662,"H4QX+FG Patna, Bihar, India",Clothing store,3.4,5
Levi's Exclusive Store,"Shop No-15, GF, Phoneix Mall, Sector B, Bargawan, LDA Colony, Lucknow, Uttar Pradesh 226012, India","Sector B, Bargawan, LDA Colony","Shop No-15, GF, Phoneix Mall",Lucknow,226012,Uttar Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sector-b-lucknow-329365/Home?utm_source=locator&utm_medium=googleplaces,,+91 522 242 5935,26.798621,80.8972535,"QVXW+CW Lucknow, Uttar Pradesh, India",Clothing store,3.6,33
Levi's,"XCQ7+2JH, Rudrapur, Jagatpura, Uttarakhand 263153, India",,XCQ7+2JH,"Rudrapur, Jagatpura",,Uttarakhand,IN,,,,28.9875649,79.4141033,,Clothing store,4.2,50.5
Puma & Levi's showroom,"Q9MP+23H, Medical College Road, near Passport office, Basharatpur, Siva Puram, Gorakhpur, Uttar Pradesh 273004, India","Basharatpur, Siva Puram","Q9MP+23H, Medical College Road, near Passport office",Gorakhpur,273004,Uttar Pradesh,IN,,,,26.7825537,83.3852461,,Clothing store,4,1
Levi's,"Kalambagh Rd, Punjabi Colony, Satsang Vihar, Muzaffarpur, Bihar 842002, India","Punjabi Colony, Satsang Vihar",Kalambagh Rd,Muzaffarpur,842002,Bihar,IN,,,,26.1118968,85.3851334,"496P+Q3 Muzaffarpur, Bihar, India",Clothing store,4.7,15
Levi's Exclusive Store,"Shop No 6, Ground Floor, Lulu Mall, Oruvathilkotta, Anayara, Thiruvananthapuram, Kerala 695029, India","Oruvathilkotta, Anayara","Shop No 6, Ground Floor, Lulu Mall",Thiruvananthapuram,695029,Kerala,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-anayara-thiruvananthapuram-329372/Home?utm_source=locator&utm_medium=googleplaces,,+91 471 405 0026,8.520001,76.900001,"GWC2+22 Thiruvananthapuram, Kerala, India",Clothing store,3.7,3
Levi's Exclusive Store,"Room No 9, CJ Tower, 640/3/4/5, Ikkanda Warrior Road, opposite Malayala Manorama Office, Thrissur, Kerala 680001, India",,"Room No 9, CJ Tower, 640/3/4/5, Ikkanda Warrior Road, opposite Malayala Manorama Office",Thrissur,680001,Kerala,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-ikkanda-warrior-road-thrissur-329407/Home?utm_source=locator&utm_medium=googleplaces,,+91 487 406 7801,10.430001,76.270001,"C7JC+22 Thrissur, Kerala, India",Clothing store,4.3,71
Levi's Exclusive Store,"No AC/34/18, Plot No 4925, 4th Street, Annanagar, Chennai, Tamil Nadu 600040, India","Annanagar, Simon Nagar","No AC/34/18, Plot No 4925, 4th Street","Chennai, Nagercoil",600040,Tamil Nadu,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-annanagar-chennai-329479/Home?utm_source=locator&utm_medium=googleplaces,,+91 461 421 0155,8.1786679,77.4239683,"5CHF+FH Nagercoil, Tamil Nadu, India",Clothing store,4.2,50.5
Levi's Exclusive Store,"Pynadath Towers, No 25/2437, MG Road, Pulimoodu Junction, Thiruvananthapuram, Kerala 695011, India",Pulimoodu Junction,"Pynadath Towers, No 25/2437, MG Road",Thiruvananthapuram,695011,Kerala,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-pulimoodu-junction-thiruvananthapuram-329323/Home?utm_source=locator&utm_medium=googleplaces,,+91 471 401 0800,8.520001,76.940001,"GWCR+22 Thiruvananthapuram, Kerala, India",Clothing store,4.5,758
Levis Exclusive Store,"Building, 19, Ground floor ,Swetha, 9-D, Bypass Rd, Madurai, Tamil Nadu 625016, India",Somasundaram colony,"Building, 19, Ground floor ,Swetha, 9-D, Bypass Rd",Madurai,625016,Tamil Nadu,IN,,,+91 452 423 0501,9.9221923,78.0941005,"W3CV+VJ Madurai, Tamil Nadu, India",Jeans shop,4.8,587
Levi's Exclusive Store,"No 171/A11, Ganix Square, Kottar-Parvathipuram Rd, opposite Collectorate, Weavers Colony, Nagercoil, Tamil Nadu 629001, India",Weavers Colony,"No 171/A11, Ganix Square, Kottar-Parvathipuram Rd, opposite Collectorate",Nagercoil,629001,Tamil Nadu,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-kp-road-nagercoil-342727/Home?utm_source=locator&utm_medium=googleplaces,,+91 4652 423 501,8.1799775,77.4099959,"5CH5+XX Nagercoil, Tamil Nadu, India",Clothing store,4.7,271
Levi's Exclusive Store,"Shop 36/358, panickers building, Ramanchira, Thiruvalla, Kerala 689101, India",Ramanchira,"Shop 36/358, panickers building",Thiruvalla,689101,Kerala,IN,http://levi.in/,,+91 469 270 7555,9.3900594,76.5744177,"9HRF+2Q Thiruvalla, Kerala, India",Clothing store,4,222
Levi's Exclusive Store,"varrikodan Garments Levi's store, reliance mall, Kalarcode, Thookkukulam, Alappuzha, Paravur, Kerala 688003, India","Kalarcode, Thookkukulam","varrikodan Garments Levi's store, reliance mall","Alappuzha, Paravur",688003,Kerala,IN,,,+91 74032 06244,9.4615455,76.3434678,"F86V+J9 Alappuzha, Kerala, India",Clothing store,1,1
Levis First Floor Lulu Mall Trivandrum,"Levis First Floor, Lulu International Mall, Anayara, Thiruvananthapuram, Kerala 695029, India",Anayara,"Levis First Floor, Lulu International Mall",Thiruvananthapuram,695029,Kerala,IN,http://www.levis.in/,,+91 471 405 2762,8.5154206,76.8977145,"GV8X+53 Thiruvananthapuram, Kerala, India",Clothing store,4.8,20
Levis,"VM8C+7CW, Kottiyam, Kerala 691571, India",,VM8C+7CW,Kottiyam,691571,Kerala,IN,,,,8.8657388,76.6710729,,Clothing store,3.8,21
Levi's Exclusive Store,"1st Floor, Lal Bahadur Shastri Rd, inside Vettoor Building, Kottayam, Kerala 686001, India",,"1st Floor, Lal Bahadur Shastri Rd, inside Vettoor Building",Kottayam,686001,Kerala,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-lal-bahadur-shastri-road-kottayam-329510/Home?utm_source=locator&utm_medium=googleplaces,,+91 481 256 5222,9.5918792,76.5269058,"HGRG+QQ Kottayam, Kerala, India",Clothing store,3.9,270
Levi's Exclusive Store,"Shop No F38,391st Floor, Lulu Shopping Mall, Edappally Toll, Nethaji Nagar, Edappally, Kochi, Ernakulam, Kerala 682024, India","Edappally Toll, Nethaji Nagar, Edappally","Shop No F38,391st Floor, Lulu Shopping Mall","Kochi, Ernakulam",682024,Kerala,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-edappally-kochi-329385/Home?utm_source=locator&utm_medium=googleplaces,,+91 484 272 8088,10.02999,76.3100067,"28H6+X2 Kochi, Kerala, India",Clothing store,3.8,346
Levi's Exclusive Store,"31, 80 Feet Rd, New LIG Colony, Anna Nagar, Madurai, Tamil Nadu 625020, India","New LIG Colony, Anna Nagar","31, 80 Feet Rd",Madurai,625020,Tamil Nadu,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-anna-nagar-madurai-329234/Home?utm_source=locator&utm_medium=googleplaces,,+91 452 498 3346,9.9224838,78.1487941,"W4CX+XG Madurai, Tamil Nadu, India",Clothing store,4.8,424
Levi's Exclusive Store,"Door No 41, 2141, Bypass, near Punjab National Bank, Vennala, Kochi, Ernakulam, Kerala 682028, India",Vennala,"Door No 41, 2141, Bypass, near Punjab National Bank","Kochi, Ernakulam",682028,Kerala,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-vennala-ernakulam-342732/Home?utm_source=locator&utm_medium=googleplaces,,+91 95395 10195,10.0011859,76.3139574,"2827+FH Kochi, Kerala, India",Clothing store,4.5,90
Levi's Exclusive Store,"1st Floor Pattom, Kailash Nagar, Vivekananda Nagar, Kesavadasapuram, Thiruvananthapuram, Kerala 695004, India","Kailash Nagar, Vivekananda Nagar, Kesavadasapuram",1st Floor Pattom,Thiruvananthapuram,695004,Kerala,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-kesavadasapuram-thiruvananthapuram-329182/Home?utm_source=locator&utm_medium=googleplaces,,+91 471 401 4628,8.5271108,76.9388692,"GWGQ+RG Thiruvananthapuram, Kerala, India",Clothing store,3.9,238
Levi’s Exclusive Store I Thodupuzha,"Pulimooottil Building, opp. Moonlit Residency, Vengalloor, Shappumpadi, Thodupuzha, Kerala 685608, India",Vengalloor,"Pulimooottil Building, opp. Moonlit Residency","Shappumpadi, Thodupuzha",685608,Kerala,IN,,,+91 4862 466 245,9.9073664,76.7095949,"WP45+WR Thodupuzha, Kerala, India",Clothing store,4.3,21
Levi's Exclusive Store,"Ambedkar Chowk, Shop No 1, Ground Floor Banaras Chowk, Jawahar Mkt, Ambikapur, Chhattisgarh 497001, India",,"Ambedkar Chowk, Shop No 1, Ground Floor Banaras Chowk, Jawahar Mkt",Ambikapur,497001,Chhattisgarh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-ambedkar-chowk-ambikapur-329463/Home?utm_source=locator&utm_medium=googleplaces,,+91 99770 09773,23.1320683,83.1815317,"45JJ+RJ Ambikapur, Chhattisgarh, India",Clothing store,2.3,3
